User,Client,"Client Type",Date,Duration,"Type Of Call","External Call Score"
"Summer Wright","Eileen Harrison",Carer,"2021-10-15 04:41:02",4656,Outgoing,15
"Summer Wright","Zach Adams",Nurse,"2021-10-18 11:49:21",5250,Incoming,63
"Summer Wright","Leah Robinson",Nurse,"2021-10-20 04:17:29",6395,Incoming,70
"Summer Wright","Poppy Evans",Carer,"2021-10-13 08:48:01",1451,Incoming,91
"Summer Wright","Zach Adams",Nurse,"2021-10-16 05:25:33",1188,Outgoing,86
"Summer Wright","Kirsten Collins",Nurse,"2021-10-17 04:08:36",7485,Incoming,100
"Summer Wright","Poppy Evans",Carer,"2021-10-18 10:23:38",2672,Outgoing,88
"Summer Wright","Louis Adams",Carer,"2021-10-18 01:20:02",6000,Incoming,21
"Summer Wright","Jennifer Stevens",Nurse,"2021-10-19 01:12:00",3931,Incoming,98
"Summer Wright","Chelsea Carter",Carer,"2021-10-17 02:13:20",6522,Outgoing,47
"Summer Wright","Wendy Watson",Carer,"2021-10-19 02:48:46",8457,Incoming,71
"Summer Wright","Toby Richardson",Carer,"2021-10-15 01:35:27",3476,Incoming,49
"Summer Wright","Isaac Saunders",Nurse,"2021-10-16 10:57:13",5986,Outgoing,13
"Summer Wright","Ben Mitchell",Nurse,"2021-10-12 11:58:18",186,Outgoing,6
"Summer Wright","Adam Robinson",Carer,"2021-10-17 09:01:21",623,Outgoing,63
"Summer Wright","Samantha Martin",Nurse,"2021-10-14 09:24:09",4063,Incoming,15
"Summer Wright","Kirsten Davies",Nurse,"2021-10-12 06:40:21",3111,Outgoing,77
"Summer Wright","Sebastian Campbell",Carer,"2021-10-12 10:20:54",6047,Incoming,26
"Summer Wright","Nikki Rogers",Nurse,"2021-10-13 05:07:55",3927,Incoming,78
"Summer Wright","Laura Hill",Carer,"2021-10-14 02:15:42",4417,Outgoing,34
"Summer Wright","Dominic Miller",Carer,"2021-10-16 03:50:00",9219,Outgoing,39
"Summer Wright","Zach Adams",Nurse,"2021-10-16 04:32:11",4215,Incoming,97
"Summer Wright","Abigail Matthews",Carer,"2021-10-14 04:35:19",5024,Outgoing,2
"Summer Wright","Kirsten Collins",Nurse,"2021-10-12 11:48:29",6691,Incoming,69
"Summer Wright","Molly Phillips",Nurse,"2021-10-20 01:56:01",7377,Outgoing,54
"Summer Wright","Noah Walker",Carer,"2021-10-19 08:06:01",8265,Outgoing,51
"Summer Wright","Zach Adams",Nurse,"2021-10-16 06:34:45",6583,Incoming,25
"Abigail Mitchell","Mohammed Ross",Carer,"2021-09-21 10:57:02",130,Incoming,40
"Abigail Mitchell","Amy Morris",Nurse,"2021-09-01 04:10:42",797,Incoming,61
"Abigail Mitchell","Toby Richardson",Carer,"2021-10-09 07:03:33",548,Outgoing,32
"Abigail Mitchell","Mary Ward",Nurse,"2021-09-27 07:16:17",132,Incoming,41
"Abigail Mitchell","Elliott Lloyd",Nurse,"2021-10-04 09:26:34",723,Outgoing,95
"Abigail Mitchell","Alison Johnson",Carer,"2021-09-09 09:20:59",146,Incoming,68
"Abigail Mitchell","Sarah Harrison",Carer,"2021-08-25 02:49:21",768,Incoming,33
"Abigail Mitchell","Kirsten Collins",Nurse,"2021-10-17 12:44:29",336,Outgoing,24
"Abigail Mitchell","Mary Ward",Nurse,"2021-09-23 11:22:22",486,Outgoing,10
"Abigail Mitchell","Steve Powell",Carer,"2021-09-21 09:56:08",439,Incoming,91
"Abigail Mitchell","Tiffany Moore",Carer,"2021-10-18 09:25:24",967,Incoming,12
"Abigail Mitchell","Jamie Ellis",Nurse,"2021-09-02 12:23:51",921,Outgoing,49
"Abigail Mitchell","Samantha Martin",Nurse,"2021-08-24 05:36:04",378,Incoming,46
"Abigail Mitchell","Georgia Shaw",Nurse,"2021-10-11 01:23:28",269,Incoming,83
"Abigail Mitchell","Nick Marshall",Nurse,"2021-09-10 04:52:45",343,Outgoing,36
"Abigail Mitchell","Samantha Martin",Nurse,"2021-08-29 01:17:46",518,Incoming,94
"Abigail Mitchell","Evelyn Collins",Nurse,"2021-09-20 10:37:51",654,Outgoing,91
"Abigail Mitchell","Jennifer Stevens",Nurse,"2021-09-05 06:33:48",355,Incoming,79
"Abigail Mitchell","Justine Edwards",Nurse,"2021-10-12 04:56:10",844,Outgoing,88
"Abigail Mitchell","Jonathan Thomas",Carer,"2021-09-18 07:24:09",667,Outgoing,31
"Abigail Mitchell","Harrison Stevens",Carer,"2021-09-24 11:56:40",334,Outgoing,23
"Abigail Mitchell","Ross Rose",Carer,"2021-08-26 10:00:58",903,Incoming,70
"Abigail Mitchell","Joanne Reid",Nurse,"2021-09-08 10:37:45",449,Incoming,100
"Abigail Mitchell","Beth Adams",Carer,"2021-09-01 10:39:29",856,Outgoing,49
"Abigail Mitchell","Jasmine King",Carer,"2021-09-07 09:09:36",963,Outgoing,96
"Abigail Mitchell","William Holmes",Carer,"2021-10-05 06:47:00",638,Outgoing,93
"Abigail Mitchell","Pauline Ellis",Carer,"2021-08-29 08:05:45",463,Outgoing,96
"Abigail Mitchell","Andy Graham",Carer,"2021-08-29 12:11:48",888,Outgoing,55
"Abigail Mitchell","Peter Turner",Nurse,"2021-09-04 09:06:27",265,Incoming,70
"Abigail Mitchell","Jamie Ellis",Nurse,"2021-08-23 06:04:40",624,Outgoing,96
"Abigail Mitchell","Steve Powell",Carer,"2021-08-28 04:12:30",192,Outgoing,39
"Abigail Mitchell","Joe Watson",Carer,"2021-09-19 03:37:44",419,Incoming,25
"Abigail Mitchell","Jodie Green",Nurse,"2021-10-19 06:04:56",356,Outgoing,64
"Abigail Mitchell","Gordon Clarke",Carer,"2021-10-17 06:57:55",228,Outgoing,10
"Abigail Mitchell","Chelsea Carter",Carer,"2021-10-06 08:33:14",38,Outgoing,70
"Abigail Mitchell","Lee Khan",Nurse,"2021-10-17 07:00:43",143,Outgoing,61
"Abigail Mitchell","Imogen White",Nurse,"2021-08-21 03:42:48",837,Incoming,52
"Abigail Mitchell","Dominic Miller",Carer,"2021-09-01 10:15:03",610,Outgoing,32
"Abigail Mitchell","Lee Khan",Nurse,"2021-10-04 11:52:17",165,Incoming,19
"Abigail Mitchell","Adam Anderson",Carer,"2021-08-23 06:02:26",178,Outgoing,71
"Abigail Mitchell","Patrick Walsh",Carer,"2021-10-03 08:31:01",450,Incoming,37
"Abigail Mitchell","Tony Harris",Carer,"2021-10-01 10:04:51",372,Incoming,71
"Abigail Mitchell","Selina Palmer",Carer,"2021-10-15 08:44:36",19,Incoming,86
"Abigail Mitchell","Jamie Ellis",Nurse,"2021-10-12 02:15:52",859,Incoming,61
"Abigail Mitchell","Kirsten Davies",Nurse,"2021-08-19 04:01:46",403,Outgoing,93
"Abigail Mitchell","Leah Robinson",Nurse,"2021-09-26 06:41:36",482,Incoming,56
"Abigail Mitchell","Peter Robinson",Carer,"2021-09-08 07:41:37",1,Incoming,60
"Abigail Mitchell","Phoebe Martin",Carer,"2021-10-05 09:49:24",648,Outgoing,15
"Abigail Mitchell","Isaac Saunders",Nurse,"2021-09-14 09:51:03",45,Outgoing,33
"Abigail Mitchell","Jeremy Lloyd",Nurse,"2021-09-05 04:45:18",479,Incoming,54
"Abigail Mitchell","Ross Rose",Carer,"2021-08-31 03:10:42",464,Incoming,83
"Abigail Mitchell","Ken Bell",Nurse,"2021-09-09 02:31:16",692,Outgoing,87
"Abigail Mitchell","Pauline Ellis",Carer,"2021-10-16 05:29:05",584,Outgoing,5
"Abigail Mitchell","Elliott Murray",Nurse,"2021-10-10 05:48:39",541,Outgoing,27
"Abigail Mitchell","Rachel Saunders",Nurse,"2021-10-08 03:40:23",129,Outgoing,18
"Abigail Mitchell","Mary Ward",Nurse,"2021-09-07 12:56:54",962,Outgoing,87
"Abigail Mitchell","Sarah Harrison",Carer,"2021-10-03 04:41:10",569,Outgoing,82
"Abigail Mitchell","Adam Anderson",Carer,"2021-09-17 12:18:34",174,Outgoing,59
"Abigail Mitchell","Zach Adams",Nurse,"2021-08-22 08:01:48",468,Incoming,30
"Abigail Mitchell","Scott Simpson",Nurse,"2021-10-05 08:58:58",949,Incoming,1
"Abigail Mitchell","Charlotte Morris",Nurse,"2021-08-22 09:46:43",976,Outgoing,17
"Abigail Mitchell","Eileen Harrison",Carer,"2021-09-30 07:37:23",564,Outgoing,36
"Abigail Mitchell","Helen Watson",Carer,"2021-10-06 05:38:25",779,Incoming,4
"Abigail Mitchell","Sonia Khan",Nurse,"2021-09-27 12:09:32",333,Incoming,20
"Abigail Mitchell","Danielle Moore",Carer,"2021-10-17 08:57:16",505,Incoming,56
"Abigail Mitchell","Jeremy Lloyd",Nurse,"2021-09-22 02:49:49",934,Incoming,28
"Abigail Mitchell","Pauline Ellis",Carer,"2021-08-27 09:34:42",479,Outgoing,4
"Abigail Mitchell","Harrison Stevens",Carer,"2021-10-12 10:30:36",865,Outgoing,51
"Abigail Mitchell","Archie Parker",Carer,"2021-08-31 03:39:28",194,Incoming,41
"Abigail Mitchell","Tiffany Moore",Carer,"2021-09-22 06:12:52",681,Incoming,99
"Abigail Mitchell","Steve Powell",Carer,"2021-09-26 04:42:51",371,Incoming,31
"Abigail Mitchell","Harrison Lloyd",Nurse,"2021-09-16 09:43:58",602,Outgoing,53
"Abigail Mitchell","Adam Robinson",Carer,"2021-09-23 10:30:24",805,Outgoing,92
"Abigail Mitchell","Harrison Lloyd",Nurse,"2021-09-27 10:53:56",183,Incoming,65
"Abigail Mitchell","Joel Richardson",Carer,"2021-09-07 06:40:00",79,Incoming,46
"Abigail Mitchell","Layla Griffiths",Carer,"2021-08-22 02:07:29",465,Outgoing,51
"Abigail Mitchell","Layla Griffiths",Carer,"2021-09-18 10:06:54",728,Outgoing,85
"Abigail Mitchell","Elliott Lloyd",Nurse,"2021-09-04 01:10:52",305,Outgoing,23
"Abigail Mitchell","Jodie Green",Nurse,"2021-08-22 03:39:24",391,Incoming,72
"Abigail Mitchell","Aaron Lloyd",Carer,"2021-09-14 08:32:43",523,Outgoing,66
"Abigail Mitchell","Chelsea Carter",Carer,"2021-10-19 02:42:46",467,Outgoing,28
"Abigail Mitchell","Isaac Saunders",Nurse,"2021-09-01 09:05:17",521,Outgoing,33
"Abigail Mitchell","Helen Watson",Carer,"2021-08-23 01:00:20",886,Outgoing,60
"Abigail Mitchell","Jonathan Thomas",Carer,"2021-08-27 04:36:49",481,Incoming,4
"Abigail Mitchell","Wendy Watson",Carer,"2021-10-04 06:32:44",704,Outgoing,68
"Abigail Mitchell","Jamie Ellis",Nurse,"2021-09-20 01:52:32",743,Outgoing,73
"Abigail Mitchell","Mary Ward",Nurse,"2021-09-01 09:46:36",583,Incoming,0
"Abigail Mitchell","Elliot Green",Nurse,"2021-09-12 02:32:03",586,Incoming,79
"Abigail Mitchell","Jamie Ellis",Nurse,"2021-08-30 09:07:12",139,Outgoing,62
"Abigail Mitchell","Imogen White",Nurse,"2021-10-01 06:15:00",234,Outgoing,65
"Abigail Mitchell","Zach Adams",Nurse,"2021-08-20 02:46:36",172,Outgoing,34
"Abigail Mitchell","Justine Owen",Nurse,"2021-10-01 12:16:46",22,Incoming,73
"Abigail Mitchell","Rachel Saunders",Nurse,"2021-10-14 09:35:55",595,Outgoing,19
"Abigail Mitchell","Harrison Lloyd",Nurse,"2021-09-21 08:12:40",767,Incoming,55
"Abigail Mitchell","Evelyn Collins",Nurse,"2021-09-16 03:42:50",335,Incoming,72
"Abigail Mitchell","Sebastian Campbell",Carer,"2021-09-13 07:02:11",385,Outgoing,2
"Abigail Mitchell","Tiffany Moore",Carer,"2021-09-26 09:06:17",586,Outgoing,73
"Abigail Mitchell","Kirsten Davies",Nurse,"2021-09-26 11:43:11",790,Incoming,73
"Abigail Mitchell","Ben Mitchell",Nurse,"2021-10-07 02:22:14",141,Incoming,54
"Abigail Mitchell","Abigail Matthews",Carer,"2021-10-18 09:32:12",268,Incoming,77
"Abigail Mitchell","Leah Robinson",Nurse,"2021-09-23 06:39:19",682,Incoming,17
"Abigail Mitchell","Poppy Evans",Carer,"2021-08-21 10:19:03",525,Outgoing,50
"Abigail Mitchell","Peter Turner",Nurse,"2021-08-27 04:14:32",858,Incoming,54
"Abigail Mitchell","Sebastian Campbell",Carer,"2021-10-02 01:51:19",267,Outgoing,22
"Abigail Mitchell","Cameron Patel",Carer,"2021-09-17 08:50:41",932,Outgoing,10
"Abigail Mitchell","Lauren Walker",Nurse,"2021-08-22 08:42:45",136,Incoming,91
"Abigail Mitchell","Jonathan Thomas",Carer,"2021-09-01 10:05:16",536,Incoming,1
"Abigail Mitchell","Mandy Holmes",Nurse,"2021-09-24 10:32:32",157,Outgoing,40
"Abigail Mitchell","Jodie Green",Nurse,"2021-08-19 12:32:10",865,Incoming,73
"Abigail Mitchell","Jasmine King",Carer,"2021-10-04 09:05:24",610,Incoming,74
"Abigail Mitchell","Joanne Reid",Nurse,"2021-08-26 07:24:34",69,Outgoing,86
"Abigail Mitchell","Ross Rose",Carer,"2021-08-22 08:55:07",768,Outgoing,71
"Abigail Mitchell","Emily Jackson",Carer,"2021-08-20 06:18:52",486,Outgoing,25
"Abigail Mitchell","Jodie Green",Nurse,"2021-09-09 01:05:01",33,Outgoing,82
"Abigail Mitchell","Danielle Moore",Carer,"2021-09-06 12:13:27",39,Outgoing,19
"Abigail Mitchell","Grant Smith",Nurse,"2021-10-11 10:05:26",461,Incoming,90
"Abigail Mitchell","Zach Adams",Nurse,"2021-10-07 06:54:42",818,Outgoing,34
"Abigail Mitchell","Nikki Rogers",Nurse,"2021-09-17 06:49:41",905,Outgoing,55
"Abigail Mitchell","Danielle Moore",Carer,"2021-09-02 06:52:12",342,Incoming,61
"Abigail Mitchell","Nikki Miller",Carer,"2021-09-21 12:55:11",269,Incoming,84
"Abigail Mitchell","Melissa Powell",Nurse,"2021-09-19 05:32:55",917,Outgoing,12
"Abigail Mitchell","Grace Edwards",Carer,"2021-09-02 10:55:21",161,Outgoing,51
"Abigail Mitchell","Molly Phillips",Nurse,"2021-09-12 12:29:22",31,Outgoing,6
"Abigail Mitchell","Alexander Watson",Carer,"2021-09-22 08:50:36",706,Outgoing,79
"Abigail Mitchell","Jennifer Stevens",Nurse,"2021-10-14 07:45:25",701,Outgoing,7
"Abigail Mitchell","Emily Jackson",Carer,"2021-08-22 07:05:32",974,Incoming,31
"Abigail Mitchell","Kirsten Collins",Nurse,"2021-09-04 03:13:00",389,Outgoing,98
"Abigail Mitchell","Dennis Bailey",Carer,"2021-09-02 02:11:05",949,Incoming,68
"Abigail Mitchell","Mary Ward",Nurse,"2021-09-28 06:31:56",923,Outgoing,87
"Abigail Mitchell","Louis Adams",Carer,"2021-08-25 07:23:35",962,Outgoing,15
"Abigail Mitchell","Sebastian Campbell",Carer,"2021-09-03 12:23:23",859,Incoming,40
"Abigail Mitchell","Jeremy Lloyd",Nurse,"2021-08-22 10:21:47",243,Incoming,49
"Abigail Mitchell","Cameron Patel",Carer,"2021-08-25 07:12:15",170,Incoming,28
"Abigail Mitchell","Sonia Khan",Nurse,"2021-09-13 09:06:53",690,Incoming,75
"Abigail Mitchell","Carlie Stewart",Carer,"2021-08-19 04:40:20",305,Outgoing,40
"Abigail Mitchell","Peter Robinson",Carer,"2021-08-19 10:12:04",265,Incoming,58
"Abigail Mitchell","Jeremy Lloyd",Nurse,"2021-09-04 02:56:32",545,Outgoing,16
"Abigail Mitchell","Nikki Rogers",Nurse,"2021-08-24 07:43:50",402,Incoming,84
"Abigail Mitchell","Toby Richardson",Carer,"2021-10-13 03:40:49",318,Incoming,71
"Abigail Mitchell","Peter Robinson",Carer,"2021-09-23 11:18:40",938,Incoming,87
"Abigail Mitchell","Samantha Martin",Nurse,"2021-10-10 05:45:46",421,Incoming,84
"Abigail Mitchell","James Clark",Carer,"2021-09-05 08:00:46",297,Incoming,40
"Abigail Mitchell","Imogen White",Nurse,"2021-08-30 08:48:35",252,Outgoing,76
"Abigail Mitchell","Elliot Green",Nurse,"2021-10-10 03:13:53",376,Outgoing,54
"Abigail Mitchell","Matilda Johnson",Carer,"2021-09-04 08:09:48",67,Outgoing,58
"Abigail Mitchell","Alison Johnson",Carer,"2021-10-02 07:57:26",476,Outgoing,24
"Abigail Mitchell","Luke Ward",Nurse,"2021-09-04 08:00:48",250,Outgoing,35
"Abigail Mitchell","Ken Bell",Nurse,"2021-08-27 11:22:45",721,Incoming,15
"Abigail Mitchell","Caitlin Jones",Carer,"2021-10-03 02:57:36",751,Outgoing,70
"Abigail Mitchell","Andy Graham",Carer,"2021-09-28 05:31:30",449,Incoming,46
"Abigail Mitchell","Harrison Lloyd",Nurse,"2021-10-13 05:55:20",500,Incoming,6
"Abigail Mitchell","Dominic Miller",Carer,"2021-10-17 12:44:48",809,Outgoing,71
"Abigail Mitchell","Theresa Campbell",Carer,"2021-09-21 06:12:01",270,Outgoing,35
"Abigail Mitchell","Peter Turner",Nurse,"2021-09-22 11:38:36",53,Outgoing,54
"Abigail Mitchell","Evelyn Collins",Nurse,"2021-10-16 07:43:38",760,Incoming,52
"Abigail Mitchell","Emily Jackson",Carer,"2021-09-27 10:24:31",197,Outgoing,83
"Abigail Mitchell","Greg Mitchell",Carer,"2021-10-08 12:20:31",552,Outgoing,12
"Abigail Mitchell","Leah Robinson",Nurse,"2021-10-09 03:50:36",185,Incoming,1
"Abigail Mitchell","Scott Simpson",Nurse,"2021-09-04 10:39:26",937,Outgoing,41
"Abigail Mitchell","Layla Griffiths",Carer,"2021-08-30 11:19:56",809,Incoming,92
"Abigail Mitchell","Noah Walker",Carer,"2021-10-10 11:28:45",594,Outgoing,73
"Abigail Mitchell","Dennis Bailey",Carer,"2021-10-09 02:39:01",617,Outgoing,95
"Abigail Mitchell","Elliot Green",Nurse,"2021-09-27 06:11:10",384,Outgoing,84
"Abigail Mitchell","Sasha James",Nurse,"2021-09-25 05:25:08",27,Outgoing,8
"Abigail Mitchell","Melissa Powell",Nurse,"2021-10-08 11:48:32",482,Incoming,68
"Abigail Mitchell","Sonia Khan",Nurse,"2021-09-11 04:54:11",857,Outgoing,96
"Abigail Mitchell","Layla Griffiths",Carer,"2021-09-04 08:52:10",986,Incoming,34
"Abigail Mitchell","Elliot Green",Nurse,"2021-09-30 08:03:37",411,Incoming,95
"Abigail Mitchell","Patrick Walsh",Carer,"2021-08-28 12:00:59",530,Incoming,75
"Abigail Mitchell","Mohammed Ross",Carer,"2021-09-03 07:45:28",477,Incoming,27
"Abigail Mitchell","Benjamin Butler",Carer,"2021-10-17 01:51:51",749,Incoming,68
"Abigail Mitchell","Alison Johnson",Carer,"2021-09-20 08:51:33",748,Outgoing,48
"Abigail Mitchell","Phoebe Martin",Carer,"2021-10-11 12:24:22",520,Outgoing,20
"Abigail Mitchell","Noah Walker",Carer,"2021-08-21 04:55:18",645,Outgoing,38
"Abigail Mitchell","Nick Marshall",Nurse,"2021-08-27 01:52:07",278,Incoming,64
"Abigail Mitchell","Louis Adams",Carer,"2021-09-17 10:15:43",486,Incoming,84
"Abigail Mitchell","Mary Ward",Nurse,"2021-09-27 06:28:59",803,Outgoing,41
"Abigail Mitchell","Evelyn Collins",Nurse,"2021-10-08 02:06:22",713,Outgoing,4
"Abigail Mitchell","Patrick Walsh",Carer,"2021-10-05 02:43:46",83,Incoming,25
"Abigail Mitchell","Sarah Harrison",Carer,"2021-09-23 06:11:25",253,Incoming,67
"Abigail Mitchell","Dan Taylor",Carer,"2021-08-25 08:18:50",543,Incoming,51
"Abigail Mitchell","Pauline Ellis",Carer,"2021-09-29 08:05:23",937,Outgoing,10
"Abigail Mitchell","Grant Smith",Nurse,"2021-08-31 10:10:44",249,Outgoing,46
"Abigail Mitchell","Mohammed Ross",Carer,"2021-09-12 01:26:50",501,Incoming,17
"Abigail Mitchell","Ken Bell",Nurse,"2021-09-15 01:51:56",42,Incoming,79
"Abigail Mitchell","Jamie Ellis",Nurse,"2021-10-08 06:06:38",772,Incoming,63
"Abigail Mitchell","Becky Smith",Nurse,"2021-08-26 12:29:02",805,Incoming,17
"Abigail Mitchell","Justine Owen",Nurse,"2021-09-11 03:21:51",950,Incoming,91
"Abigail Mitchell","Rachel Saunders",Nurse,"2021-09-15 05:53:07",117,Incoming,66
"Abigail Mitchell","Joanne Reid",Nurse,"2021-09-20 09:22:50",375,Incoming,77
"Abigail Mitchell","Lauren Walker",Nurse,"2021-08-26 02:24:13",646,Outgoing,58
"Abigail Mitchell","Andy Graham",Carer,"2021-09-16 01:26:48",781,Incoming,66
"Abigail Mitchell","Evelyn Collins",Nurse,"2021-08-20 02:27:17",556,Outgoing,68
"Abigail Mitchell","Elliott Lloyd",Nurse,"2021-09-09 08:14:23",124,Outgoing,65
"Abigail Mitchell","Selina Palmer",Carer,"2021-08-26 05:25:30",562,Outgoing,83
"Abigail Mitchell","Danielle Moore",Carer,"2021-09-05 09:44:29",450,Outgoing,100
"Abigail Mitchell","Ken Bell",Nurse,"2021-09-16 08:07:33",30,Incoming,35
"Abigail Mitchell","Beth Adams",Carer,"2021-10-12 08:44:14",598,Outgoing,65
"Abigail Mitchell","Wendy Watson",Carer,"2021-09-20 04:30:27",145,Incoming,21
"Abigail Mitchell","Theresa Campbell",Carer,"2021-09-13 04:16:37",388,Incoming,19
"Abigail Mitchell","Georgia Shaw",Nurse,"2021-10-07 04:39:40",745,Outgoing,77
"Abigail Mitchell","Louis Adams",Carer,"2021-09-16 07:45:18",527,Incoming,6
"Abigail Mitchell","Joanne Reid",Nurse,"2021-09-06 05:19:21",9,Incoming,27
"Abigail Mitchell","Amy Morris",Nurse,"2021-08-28 06:10:48",272,Incoming,36
"Abigail Mitchell","Harrison Stevens",Carer,"2021-08-29 12:30:20",811,Outgoing,5
"Abigail Mitchell","Justine Edwards",Nurse,"2021-10-04 08:53:26",790,Incoming,21
"Abigail Mitchell","Samantha Martin",Nurse,"2021-10-14 08:51:15",349,Outgoing,65
"Abigail Mitchell","Charlotte Morris",Nurse,"2021-08-25 02:36:46",911,Outgoing,84
"Abigail Mitchell","Benjamin Butler",Carer,"2021-09-22 11:51:37",489,Incoming,43
"Abigail Mitchell","Tiffany Moore",Carer,"2021-09-17 01:02:07",239,Incoming,60
"Abigail Mitchell","Alison Johnson",Carer,"2021-09-07 11:43:09",446,Incoming,59
"Abigail Mitchell","Joel Richardson",Carer,"2021-10-03 05:59:19",713,Outgoing,85
"Abigail Mitchell","Chelsea Carter",Carer,"2021-09-22 05:17:50",961,Incoming,12
"Abigail Mitchell","Molly Phillips",Nurse,"2021-09-03 12:25:49",707,Outgoing,74
"Abigail Mitchell","Dan Taylor",Carer,"2021-09-06 01:42:47",249,Incoming,46
"Abigail Mitchell","Freddie Simpson",Carer,"2021-08-31 11:04:35",588,Outgoing,51
"Abigail Mitchell","Peter Turner",Nurse,"2021-09-12 02:34:56",94,Outgoing,37
"Abigail Mitchell","Toby Richardson",Carer,"2021-08-25 03:01:53",906,Incoming,10
"Abigail Mitchell","Scott Simpson",Nurse,"2021-09-03 02:42:39",343,Incoming,41
"Abigail Mitchell","Jeremy Lloyd",Nurse,"2021-09-02 04:18:08",745,Incoming,37
"Abigail Mitchell","Elliott Lloyd",Nurse,"2021-09-22 10:38:19",142,Incoming,62
"Abigail Mitchell","Nick Marshall",Nurse,"2021-10-13 02:29:47",833,Incoming,11
"Abigail Mitchell","Danielle Moore",Carer,"2021-10-16 10:43:06",525,Outgoing,36
"Abigail Mitchell","Matilda Johnson",Carer,"2021-08-31 01:47:15",702,Incoming,55
"Abigail Mitchell","Joe Evans",Carer,"2021-08-30 05:18:26",783,Outgoing,36
"Abigail Mitchell","Charlotte Morris",Nurse,"2021-10-10 04:06:42",469,Outgoing,12
"Abigail Mitchell","Ben Mitchell",Nurse,"2021-08-20 04:59:33",557,Incoming,19
"Abigail Mitchell","Noah Walker",Carer,"2021-08-30 04:44:37",573,Outgoing,29
"Abigail Mitchell","Jennifer Stevens",Nurse,"2021-09-05 02:28:39",336,Outgoing,19
"Abigail Mitchell","Grant Smith",Nurse,"2021-09-07 11:36:28",989,Incoming,42
"Abigail Mitchell","Amy Morris",Nurse,"2021-08-29 04:41:41",307,Incoming,13
"Abigail Mitchell","Joe Watson",Carer,"2021-09-09 09:08:17",90,Outgoing,97
"Abigail Mitchell","Nick Marshall",Nurse,"2021-09-17 11:56:24",132,Outgoing,99
"Abigail Mitchell","Zach Adams",Nurse,"2021-09-12 08:34:08",897,Incoming,44
"Abigail Mitchell","Isaac Saunders",Nurse,"2021-09-20 08:24:34",604,Incoming,94
"Abigail Mitchell","Barry Edwards",Nurse,"2021-09-26 12:41:51",552,Incoming,46
"Abigail Mitchell","Grant Smith",Nurse,"2021-09-21 11:48:19",202,Incoming,81
"Abigail Mitchell","Noah Walker",Carer,"2021-09-15 08:46:19",289,Outgoing,98
"Abigail Mitchell","Layla Griffiths",Carer,"2021-10-11 12:32:29",166,Outgoing,49
"Abigail Mitchell","Sarah Harrison",Carer,"2021-09-22 07:19:08",658,Outgoing,61
"Abigail Mitchell","Alison Johnson",Carer,"2021-10-11 04:09:28",572,Outgoing,97
"Abigail Mitchell","Laura Hill",Carer,"2021-09-29 11:03:55",667,Outgoing,40
"Abigail Mitchell","Mary Ward",Nurse,"2021-09-24 02:47:14",44,Outgoing,13
